user_id_enc,item_id_enc,rating_norm,timestamp
1792,10882,0.5577466835865666,2018-04-26 18:45:02.342
1792,11397,-3.0375248368685663,2018-04-26 18:40:17.909
1792,19866,0.5577466835865666,2018-04-26 18:31:56.997
1792,6519,-3.0375248368685663,2014-06-14 20:30:05.000
930,7643,-1.2398890766409998,2013-11-19 14:43:13.000
3090,18827,-3.0375248368685663,2023-03-14 12:31:16.214
3090,16300,0.5577466835865666,2022-04-22 01:21:34.801
3090,17015,0.5577466835865666,2022-04-20 14:04:15.243
3090,17706,0.5577466835865666,2022-03-02 12:22:21.743
3090,15268,-0.34107119652721657,2021-09-17 21:05:42.152
3090,18496,0.5577466835865666,2020-07-15 10:30:04.571
3090,14195,-0.34107119652721657,2020-03-18 22:10:30.726
3090,16964,0.5577466835865666,2019-03-09 16:20:01.603
3090,11814,0.5577466835865666,2019-01-27 21:16:58.849
3090,5358,0.5577466835865666,2019-01-27 21:11:20.669
3090,4970,0.5577466835865666,2014-03-01 15:32:55.000
3090,5750,0.5577466835865666,2010-12-22 12:42:29.000
1743,14723,-0.34107119652721657,2021-02-17 04:12:23.001
3683,17413,-3.0375248368685663,2022-05-11 11:37:13.002
3683,18150,-3.0375248368685663,2021-10-08 18:07:53.223
3683,10142,0.5577466835865666,2017-08-12 00:27:40.099
2438,9809,0.5577466835865666,2019-02-25 12:33:44.544
2519,19362,0.5577466835865666,2023-02-02 14:13:42.917
2519,15867,0.5577466835865666,2022-12-20 15:32:38.512
2519,15866,0.5577466835865666,2022-02-01 21:53:49.281
2519,10741,0.5577466835865666,2021-09-26 00:09:59.311
2519,19343,0.5577466835865666,2018-01-26 18:12:57.487
2519,8589,-3.0375248368685663,2016-02-12 16:47:16.000
1996,9026,0.5577466835865666,2021-08-14 02:02:57.074
1996,16303,-0.34107119652721657,2021-05-25 06:15:03.423
3421,17732,0.5577466835865666,2023-03-03 12:10:59.106
3421,18151,0.5577466835865666,2022-12-17 14:53:32.718
3421,19726,0.5577466835865666,2022-08-25 13:18:59.246
3421,19269,-0.34107119652721657,2022-08-03 06:25:04.300
2210,19195,0.5577466835865666,2022-04-08 13:37:53.009
2210,8321,0.5577466835865666,2018-11-18 03:25:52.928
3353,15698,0.5577466835865666,2022-07-12 11:12:28.819
3353,17680,0.5577466835865666,2022-04-13 13:15:19.384
3353,13203,0.5577466835865666,2017-10-12 11:23:16.012
3353,8259,-0.34107119652721657,2017-03-20 23:15:32.000
3353,10496,0.5577466835865666,2016-04-17 19:27:26.000
652,16498,0.5577466835865666,2022-10-26 19:32:02.382
652,10732,0.5577466835865666,2019-08-09 01:01:25.934
652,11407,-2.138706956754783,2019-08-09 00:10:51.332
652,14065,-3.0375248368685663,2019-08-09 00:07:34.882
652,11976,0.5577466835865666,2019-08-09 00:06:31.878
1530,16664,-1.2398890766409998,2023-02-10 05:33:13.335
3609,11570,0.5577466835865666,2019-02-20 02:58:22.824
3609,11577,0.5577466835865666,2019-02-20 02:57:43.711
815,18678,0.5577466835865666,2023-02-02 16:42:57.140
815,15338,0.5577466835865666,2022-09-22 06:15:29.757
815,17591,-0.34107119652721657,2022-04-14 04:00:12.607
815,17723,-0.34107119652721657,2022-04-14 03:55:48.422
815,17008,0.5577466835865666,2022-04-14 03:53:29.915
815,17717,0.5577466835865666,2022-04-12 16:35:52.697
815,17298,-2.138706956754783,2022-04-01 21:32:08.866
815,14902,-1.2398890766409998,2022-02-26 16:04:57.397
815,14449,0.5577466835865666,2022-02-25 22:35:47.460
815,8586,0.5577466835865666,2022-02-25 22:24:29.312
815,16826,-0.34107119652721657,2022-01-31 00:35:28.843
815,6831,0.5577466835865666,2021-12-07 20:10:55.775
815,16157,-3.0375248368685663,2021-07-02 03:08:04.773
815,12980,0.5577466835865666,2021-05-05 16:21:08.072
815,15187,0.5577466835865666,2021-02-23 01:38:24.124
815,16604,-1.2398890766409998,2021-02-16 23:14:09.405
815,17113,0.5577466835865666,2021-01-21 00:50:58.708
815,15517,-0.34107119652721657,2020-10-25 20:22:58.639
3555,9117,-3.0375248368685663,2017-01-22 21:39:26.000
3555,18919,0.5577466835865666,2015-09-12 16:31:09.000
2961,14043,0.5577466835865666,2019-10-19 21:05:24.501
2961,8851,0.5577466835865666,2017-07-12 19:12:40.066
2961,14203,0.5577466835865666,2014-10-27 00:57:01.000
1343,11435,0.5577466835865666,2018-12-09 23:45:44.751
1343,7466,0.5577466835865666,2018-08-12 20:05:33.169
1343,17534,-0.34107119652721657,2015-02-09 16:47:55.000
1343,5727,0.5577466835865666,2014-01-13 14:45:37.000
3047,18712,-1.2398890766409998,2022-07-30 15:28:12.908
1328,13537,0.5577466835865666,2019-07-21 14:33:38.518
2279,10721,-0.34107119652721657,2020-02-01 16:18:20.038
1398,16131,0.5577466835865666,2021-06-05 18:36:05.665
1398,19846,0.5577466835865666,2021-02-01 16:07:11.482
1398,15651,0.5577466835865666,2020-08-19 00:27:19.392
1398,7818,0.5577466835865666,2020-07-06 21:11:27.331
1398,14250,0.5577466835865666,2020-03-09 17:19:47.618
1398,8424,0.5577466835865666,2019-08-03 21:37:29.779
1398,13472,0.5577466835865666,2018-12-16 14:27:17.406
1398,11202,-1.2398890766409998,2017-09-25 20:30:18.304
1398,6549,0.5577466835865666,2016-12-12 20:37:32.000
1398,9126,0.5577466835865666,2015-06-14 17:23:47.000
1398,5866,-1.2398890766409998,2014-10-30 11:20:15.000
1398,6698,0.5577466835865666,2014-10-30 11:19:49.000
1398,7662,0.5577466835865666,2014-10-30 11:19:37.000
2970,7746,0.5577466835865666,2022-02-19 17:14:14.067
2970,15984,0.5577466835865666,2022-02-19 17:09:10.218
2970,14122,-1.2398890766409998,2021-07-20 21:41:42.116
2970,17490,0.5577466835865666,2020-09-05 01:03:40.882
2970,6232,0.5577466835865666,2019-10-06 15:44:19.629
2970,7039,0.5577466835865666,2019-07-04 15:20:41.232
2970,11511,-3.0375248368685663,2019-07-04 15:00:50.458
2970,6643,0.5577466835865666,2012-03-13 16:25:33.000
2203,16101,0.5577466835865666,2021-11-08 01:01:22.792
2203,17979,-3.0375248368685663,2021-06-24 14:54:39.507
2203,15892,0.5577466835865666,2021-06-24 14:53:16.779
2203,17979,-1.2398890766409998,2021-06-07 00:36:55.028
2203,12886,-3.0375248368685663,2019-07-28 05:51:27.397
386,17584,-3.0375248368685663,2022-10-13 00:23:56.899
386,17734,-3.0375248368685663,2021-12-20 21:37:47.719
906,16409,-0.34107119652721657,2022-02-07 20:18:12.897
906,12161,0.5577466835865666,2020-07-26 19:58:44.199
896,14503,0.5577466835865666,2019-07-03 18:13:09.351
896,8256,-2.138706956754783,2016-07-09 03:05:45.000
412,14203,0.5577466835865666,2015-10-22 04:16:11.000
412,7394,-0.34107119652721657,2015-10-04 20:53:29.000
37,19562,0.5577466835865666,2022-11-11 23:46:06.893
37,14639,0.5577466835865666,2022-02-28 20:02:44.809
37,18757,0.5577466835865666,2019-12-07 20:00:16.504
37,17419,-3.0375248368685663,2019-09-22 21:09:16.716
2337,15906,0.5577466835865666,2022-02-24 04:28:32.530
2337,8461,0.5577466835865666,2021-10-01 22:09:23.370
2337,3692,-3.0375248368685663,2018-01-01 22:58:05.835
2337,8418,0.5577466835865666,2015-04-12 13:46:38.000
2337,6338,0.5577466835865666,2015-04-12 13:44:52.000
440,19332,-3.0375248368685663,2023-02-25 22:18:56.532
440,11863,0.5577466835865666,2018-03-01 21:29:17.127
440,10149,0.5577466835865666,2017-08-04 16:37:47.611
2609,19549,0.5577466835865666,2022-05-12 01:30:34.627
1679,18750,0.5577466835865666,2022-07-10 17:34:53.271
1679,17309,-0.34107119652721657,2022-01-30 12:20:17.473
1679,18386,0.5577466835865666,2022-01-29 18:00:03.456
1679,16920,0.5577466835865666,2021-06-07 13:20:46.015
1679,16569,0.5577466835865666,2021-05-09 23:44:41.512
1679,16110,0.5577466835865666,2020-12-29 14:03:59.187
1679,16236,0.5577466835865666,2020-12-22 17:22:55.229
1679,15919,0.5577466835865666,2020-10-11 19:17:38.544
1679,15617,0.5577466835865666,2020-09-13 18:19:28.093
1679,18283,0.5577466835865666,2020-09-05 13:46:22.464
1679,15757,0.5577466835865666,2020-08-19 20:16:19.115
1679,17445,0.5577466835865666,2020-08-14 00:35:47.346
1679,15432,-0.34107119652721657,2020-07-25 13:58:08.569
1679,16335,0.5577466835865666,2020-07-09 22:53:06.460
1679,15308,0.5577466835865666,2020-04-22 12:31:39.549
1679,15019,-0.34107119652721657,2020-03-01 13:27:01.450
1679,14976,0.5577466835865666,2019-10-25 11:17:42.037
1679,17118,0.5577466835865666,2019-08-13 14:06:46.096
1679,13302,0.5577466835865666,2019-05-18 21:20:08.085
1679,12773,0.5577466835865666,2018-11-07 06:25:11.426
1679,12086,-0.34107119652721657,2018-06-19 19:17:21.158
1679,11706,0.5577466835865666,2017-12-17 11:50:17.891
1679,11830,-0.34107119652721657,2017-12-09 19:12:23.542
1679,11362,0.5577466835865666,2017-08-27 13:13:46.086
1679,10969,0.5577466835865666,2017-04-12 21:53:06.000
1679,10474,-1.2398890766409998,2016-11-23 21:34:06.000
1679,9460,-0.34107119652721657,2015-12-28 12:03:40.000
1679,9312,-3.0375248368685663,2015-09-14 23:22:13.000
1679,10955,0.5577466835865666,2015-07-28 17:21:30.000
1679,4681,-0.34107119652721657,2015-07-23 13:18:58.000
1679,6334,0.5577466835865666,2015-07-23 13:16:45.000
1679,6534,0.5577466835865666,2015-05-24 11:09:41.000
1679,8432,0.5577466835865666,2015-03-02 14:29:47.000
1679,9904,-0.34107119652721657,2014-11-17 19:08:23.000
1679,7499,0.5577466835865666,2014-11-02 22:15:15.000
1679,9199,-0.34107119652721657,2014-09-25 13:09:33.000
1679,5963,0.5577466835865666,2014-07-30 13:46:02.000
1679,7808,-0.34107119652721657,2014-06-12 19:13:33.000
1679,8204,-0.34107119652721657,2014-01-18 14:28:56.000
1679,8069,-1.2398890766409998,2013-10-23 13:17:13.000
1679,7690,0.5577466835865666,2013-10-17 18:21:49.000
1679,7533,0.5577466835865666,2013-07-16 20:34:34.000
1679,7360,-1.2398890766409998,2013-06-06 18:03:27.000
1679,7036,-0.34107119652721657,2013-04-18 18:31:42.000
1679,6870,-0.34107119652721657,2013-04-13 12:35:22.000
1679,7258,-0.34107119652721657,2013-03-21 18:35:50.000
1679,6080,-0.34107119652721657,2013-02-11 11:07:35.000
1679,7097,-1.2398890766409998,2013-02-11 10:51:58.000
1679,7027,0.5577466835865666,2013-02-09 23:21:52.000
1679,8912,-0.34107119652721657,2012-12-26 18:01:51.000
1679,9259,-2.138706956754783,2012-12-11 18:49:11.000
1679,7010,0.5577466835865666,2012-10-23 14:03:39.000
1679,7287,-0.34107119652721657,2012-10-09 16:20:52.000
1679,6811,0.5577466835865666,2012-08-22 14:39:35.000
1679,5938,0.5577466835865666,2012-05-09 13:45:23.000
1679,6568,-0.34107119652721657,2012-03-07 21:36:31.000
1679,6302,-1.2398890766409998,2012-02-21 13:56:02.000
1679,6545,-0.34107119652721657,2012-01-04 18:31:40.000
1679,6563,-0.34107119652721657,2011-12-21 15:59:36.000
1679,6135,-2.138706956754783,2011-08-24 13:48:40.000
1679,6443,0.5577466835865666,2011-08-06 01:33:06.000
1679,5471,0.5577466835865666,2011-05-01 22:41:06.000
1679,5706,0.5577466835865666,2011-03-31 23:20:03.000
1679,9252,0.5577466835865666,2011-01-26 21:51:54.000
1679,5744,-0.34107119652721657,2010-11-20 14:01:50.000
1679,7511,-0.34107119652721657,2010-10-07 10:41:49.000
1679,5724,-0.34107119652721657,2010-07-22 10:42:14.000
1679,5414,0.5577466835865666,2009-09-20 23:49:25.000
1679,5562,0.5577466835865666,2009-09-13 21:24:28.000
1679,5540,0.5577466835865666,2009-08-12 23:41:40.000
1679,5461,0.5577466835865666,2009-07-23 01:04:26.000
1679,5474,0.5577466835865666,2009-06-22 14:58:36.000
1679,5263,-0.34107119652721657,2008-12-20 18:03:48.000
1679,4915,0.5577466835865666,2008-05-13 19:42:48.000
1679,4969,-0.34107119652721657,2008-04-17 10:36:25.000
2123,8429,0.5577466835865666,2015-03-23 17:12:42.000
2123,8229,0.5577466835865666,2015-03-23 17:10:13.000
2130,12101,0.5577466835865666,2020-07-12 21:14:35.042
2130,10874,0.5577466835865666,2017-10-22 18:38:45.418
436,18655,0.5577466835865666,2019-04-12 23:02:36.344
436,16251,0.5577466835865666,2019-04-12 23:02:04.164
1333,19648,0.5577466835865666,2021-08-16 18:45:05.190
1735,12133,-0.34107119652721657,2021-10-20 22:22:39.809
1735,13612,-3.0375248368685663,2020-06-26 07:09:16.459
1735,12962,-3.0375248368685663,2020-03-09 10:24:04.226
1735,12961,-3.0375248368685663,2019-08-31 16:33:40.576
1903,14660,-2.138706956754783,2023-03-11 16:18:08.432
1903,11635,0.5577466835865666,2017-12-27 18:42:20.400
1903,9457,-0.34107119652721657,2017-12-27 18:34:10.260
1903,11756,-0.34107119652721657,2017-12-27 18:29:52.410
1903,15109,0.5577466835865666,2017-02-15 21:27:01.000
1903,8413,0.5577466835865666,2015-01-19 17:20:30.000
1903,7016,-0.34107119652721657,2014-09-13 02:48:49.000
1903,10959,0.5577466835865666,2013-03-29 19:13:52.000
1903,3765,0.5577466835865666,2013-03-29 19:10:03.000
1903,4171,-0.34107119652721657,2013-03-29 19:08:20.000
1903,12503,-0.34107119652721657,2013-03-29 19:05:44.000
1903,14098,-0.34107119652721657,2013-03-29 18:57:10.000
1903,6769,0.5577466835865666,2013-03-29 18:55:47.000
1903,6783,0.5577466835865666,2013-03-29 18:40:21.000
1903,7206,0.5577466835865666,2013-03-29 17:56:26.000
1903,6172,-0.34107119652721657,2011-09-05 09:05:14.000
1903,5849,-0.34107119652721657,2011-02-12 14:30:57.000
2359,17334,0.5577466835865666,2021-06-23 00:27:35.619
2359,19135,0.5577466835865666,2019-04-09 01:40:29.793
2359,13084,0.5577466835865666,2019-04-06 18:15:58.384
2359,10623,0.5577466835865666,2017-01-10 04:52:14.000
2359,8752,-2.138706956754783,2015-10-05 18:31:06.000
2359,8584,0.5577466835865666,2015-05-12 19:24:45.000
2359,6384,0.5577466835865666,2012-01-22 20:16:28.000
3471,13124,0.5577466835865666,2020-01-19 23:01:32.069
3471,11215,0.5577466835865666,2018-10-28 16:50:03.758
3203,14494,-3.0375248368685663,2021-12-27 20:20:02.868
3203,17934,-1.2398890766409998,2021-12-27 20:15:45.989
3203,9384,0.5577466835865666,2021-06-07 19:02:23.386
3203,16396,-1.2398890766409998,2021-05-02 13:31:41.071
3203,16410,0.5577466835865666,2021-04-06 17:46:14.569
3203,15508,0.5577466835865666,2021-04-05 23:08:51.713
3203,19137,0.5577466835865666,2021-04-05 22:27:59.209
3203,14416,-3.0375248368685663,2020-02-21 23:08:56.826
3203,11372,-1.2398890766409998,2019-12-15 14:18:26.518
3203,19860,-3.0375248368685663,2019-12-05 17:36:37.115
3203,13888,0.5577466835865666,2019-12-03 22:19:03.887
3203,14753,-3.0375248368685663,2019-11-19 20:32:03.469
3203,13148,-3.0375248368685663,2019-11-12 20:21:33.415
3203,13867,0.5577466835865666,2019-10-10 19:13:29.888
3203,15598,0.5577466835865666,2019-08-11 15:22:04.822
3203,10831,0.5577466835865666,2019-05-29 19:27:02.847
3203,11632,0.5577466835865666,2019-03-27 18:29:31.255
3203,17673,-3.0375248368685663,2019-01-07 15:55:20.404
3203,11221,-1.2398890766409998,2018-09-13 23:16:43.696
3203,7030,0.5577466835865666,2018-08-24 22:21:36.983
3203,11863,0.5577466835865666,2018-07-25 00:03:16.921
3203,9038,0.5577466835865666,2018-05-22 19:02:47.218
3203,13782,0.5577466835865666,2018-05-14 21:34:33.780
3203,11817,0.5577466835865666,2018-01-31 18:21:04.932
3203,10637,0.5577466835865666,2017-12-18 00:37:55.457
3203,11601,0.5577466835865666,2017-09-11 23:56:59.735
3203,10900,-0.34107119652721657,2017-08-02 17:36:15.236
3203,9448,0.5577466835865666,2017-07-15 02:46:21.876
3203,18710,-3.0375248368685663,2017-07-15 02:45:11.526
3203,7041,-3.0375248368685663,2017-06-15 15:31:40.095
3203,11634,0.5577466835865666,2017-05-13 16:12:05.000
3203,19735,0.5577466835865666,2017-02-17 20:09:49.000
3203,7696,-1.2398890766409998,2016-11-24 15:33:22.000
3203,7707,0.5577466835865666,2014-09-08 17:47:24.000
3203,6593,0.5577466835865666,2013-02-17 17:30:00.000
2067,18431,-3.0375248368685663,2019-07-22 20:28:03.195
272,16976,-3.0375248368685663,2020-05-26 23:20:11.868
174,15857,0.5577466835865666,2023-02-23 22:04:05.500
174,16081,0.5577466835865666,2022-11-14 14:29:46.891
174,13472,0.5577466835865666,2022-11-14 14:21:17.174
174,18835,0.5577466835865666,2022-11-14 13:55:34.415
174,18005,0.5577466835865666,2022-09-20 18:01:16.920
174,15845,0.5577466835865666,2021-08-28 23:35:36.503
174,16166,-3.0375248368685663,2021-06-12 04:41:10.329
174,18146,0.5577466835865666,2021-05-22 21:33:25.528
174,18628,0.5577466835865666,2020-12-15 15:22:59.777
174,19052,0.5577466835865666,2020-12-15 15:21:11.737
174,18947,0.5577466835865666,2020-12-15 15:06:00.066
174,18005,0.5577466835865666,2020-12-15 15:04:24.376
174,17164,0.5577466835865666,2020-12-15 14:46:09.412
174,10211,0.5577466835865666,2020-11-29 16:10:06.062
174,8605,0.5577466835865666,2016-06-21 20:33:48.000
174,8248,0.5577466835865666,2016-05-30 12:55:33.000
174,4251,-1.2398890766409998,2006-12-20 15:27:43.000
305,14721,0.5577466835865666,2022-12-28 01:08:45.155
2716,9761,-0.34107119652721657,2020-05-27 22:49:35.944
1327,16729,0.5577466835865666,2023-02-04 18:25:56.280
1327,15447,0.5577466835865666,2021-10-15 03:57:33.287
1327,10800,0.5577466835865666,2021-04-20 04:57:12.130
1327,11219,0.5577466835865666,2021-04-05 11:25:29.131
3437,13996,0.5577466835865666,2020-06-27 21:20:45.017
2983,12160,-3.0375248368685663,2019-03-04 02:11:50.820
3228,16712,-1.2398890766409998,2021-08-06 05:22:50.852
3228,14805,-0.34107119652721657,2021-01-19 20:11:19.657
3228,13124,0.5577466835865666,2020-11-30 06:03:50.811
3228,14446,-2.138706956754783,2017-12-19 23:56:25.161
1240,15086,0.5577466835865666,2022-08-13 17:46:38.426
1240,13431,0.5577466835865666,2019-11-13 02:08:12.039
1240,7903,0.5577466835865666,2015-07-20 01:03:11.000
1240,6522,-0.34107119652721657,2013-11-10 16:05:24.000
1240,4461,-0.34107119652721657,2009-05-26 04:25:53.000
2115,17569,0.5577466835865666,2022-08-21 13:31:24.918
2115,18049,0.5577466835865666,2022-08-21 13:14:02.887
2115,10637,-0.34107119652721657,2017-01-07 15:34:24.000
206,16384,0.5577466835865666,2022-06-03 19:24:45.819
911,12688,0.5577466835865666,2019-10-24 23:00:13.994
911,13800,0.5577466835865666,2019-10-24 22:58:44.152
911,12210,0.5577466835865666,2019-09-08 14:55:49.588
2818,16127,-0.34107119652721657,2022-04-14 16:39:26.194
607,18092,0.5577466835865666,2018-12-27 00:21:31.953
607,13323,0.5577466835865666,2017-12-03 15:54:55.332
553,18574,0.5577466835865666,2022-07-01 06:03:59.123
553,19228,-0.34107119652721657,2020-04-04 06:30:00.285
553,4015,-2.138706956754783,2010-08-26 23:18:35.000
858,9687,0.5577466835865666,2020-08-31 03:03:16.895
2451,19220,-3.0375248368685663,2023-03-02 23:06:36.907
3676,15867,0.5577466835865666,2023-01-13 13:23:49.196
3676,18357,0.5577466835865666,2022-08-05 04:06:39.589
3717,16383,0.5577466835865666,2021-05-11 11:40:48.370
3717,18154,0.5577466835865666,2018-06-12 11:54:21.851
3717,9006,0.5577466835865666,2017-12-11 15:52:04.318
892,17770,0.5577466835865666,2022-08-20 01:35:59.250
2416,19157,-3.0375248368685663,2022-09-18 03:15:48.217
2416,13872,-3.0375248368685663,2022-02-05 20:57:13.610
2416,16727,-3.0375248368685663,2021-06-13 03:28:52.583
3752,14221,0.5577466835865666,2021-10-30 22:50:30.826
3752,16937,0.5577466835865666,2021-07-19 05:45:39.654
3752,16906,0.5577466835865666,2021-06-21 17:07:02.860
3752,11807,-1.2398890766409998,2020-02-26 22:45:07.700
3752,17708,0.5577466835865666,2019-06-17 14:45:22.523
