user_id,avg_rating,rating_std,avg_review_length,avg_sentiment
AE3PCPB24YTHGIIIWZOWBZ6VZIVA,0.10833774352967507,0.6355602180801734,6.5,0.28
AE3Q6AEWP7Y7CH4N6IWEP4YBNP2A,0.05840341685668709,0.936224564381771,17.944444444444443,0.4211428738161931
AE3S23WS6PMZEJAFOOS4YA67YHOA,0.5577466835865666,,2.0,0.5
AE3TVIQU3RAYXVKHWBBVU44GVESA,-0.3410711965272165,,462.0,0.1296449829931973
AE3U73QGVDLZUA2DSACCVDCYAY6Q,0.24051684354640787,0.7745740373169997,14.941176470588236,0.3688963779956427
AE3U7D7TFKOJB4YHU223VIJZCZ5Q,0.5577466835865666,0.0,14.0,0.0370833333333333
AE3UAOMGVAWIMC7642H7FBAI46EA,0.5577466835865666,,18.0,1.0
AE3VGST2ATPP7OTR3YGP43EMVT7Q,0.5577466835865666,,28.0,0.3844444444444444
AE3VSUJHP2KB42ZW6RYEL2ZL2Z4Q,0.5577466835865666,,3.0,0.0
AE3WI6JPR64423XDLLWJIFDTQBJA,0.5577466835865666,,29.0,0.4333333333333333
AE3WJ3IDKDL3AVWIVWVIIFOQKBEQ,-1.2398890766409998,,92.0,0.1747727272727272
AE3Y6N4OAXVU7AX3PZZ6M5LKEKKQ,0.5577466835865666,,119.0,0.3741391184573002
AE3YAVL3JIQDT4GSV23DI6MJ7TRQ,-0.5657756665556624,1.3482268201706746,22.25,0.3872023809523809
AE3ZEVN65B3MWKIBLFRBGMJDGJCA,0.5577466835865666,0.0,36.857142857142854,0.40599206349206346
AE3ZH3YVW3CVJSVJHXDKEOCQH55A,0.5577466835865666,,49.0,0.462
AE427MY65PZ6FNZ2IY6HCTIIQZEQ,-1.9589433807320265,1.4769084840818796,46.0,0.13674999999999998
AE42GH4BGD3R3BJFMZWONYKTPPAA,-3.0375248368685663,,24.0,0.0333333333333333
AE42OJDQ4FOVEW4XS2ZWBDWFSOKA,0.5577466835865666,,1.0,1.0
AE45QAEYVTPSHPANWBX4KRUF6MXQ,0.5577466835865666,,21.0,0.925
AE45YMBT22253F3XWEESXGHVS42A,-1.2398890766409998,,38.0,0.1775
AE475YIHKFR4FFV3ECYZS43DRZCA,-3.0375248368685663,,215.0,0.0912245470578803
AE4DDAEAGC7FBWR6FUOUZI4WOZLQ,0.5577466835865666,,9.0,0.48828125
AE4EY2RB3FDDFWK5AEBP2WP3AGMA,0.5577466835865666,,10.0,0.5533333333333333
AE4HXIKWVZTAX53MFK77Z2TBZWVA,-3.0375248368685663,,136.0,0.095
AE4JEBI6AAXVC6CKQCOSPLAVUCQQ,0.5577466835865666,,7.0,-0.175
AE4JY2AMAZ76UC5XAOVYLUC6E7YQ,0.5577466835865666,,21.0,0.2992727272727272
AE4KVNO5P6N6SP6CQTZTIDHEAWFQ,0.14919310171666522,0.46939232910383044,20.272727272727273,0.38199074074074074
AE4L2LH55JNFCLHFXFC7YOEQSBIA,-0.6032264115604034,0.9363011904174026,96.66666666666667,0.14039530293469368
AE4LSM4GFD66A4EIWZ2J5OSWQNGQ,0.5577466835865666,,120.0,0.6252307692307693
AE4NUPKI764YXEKLO3RFELE6NKOA,0.5577466835865666,,59.0,0.31
AE4Q3FPKMKMRHPNWBCHW5XNVB6AA,0.5577466835865666,,31.0,0.3285714285714285
AE4QJPWRRCQO3K2KCGZWRYDFV4KA,0.5577466835865666,0.0,13.666666666666666,0.7294270833333334
AE4TAG762WBWX53E6DNM7XSVBDWQ,0.5577466835865666,,48.0,0.2285714285714286
AE4VDUS22PQQM5D6W7WVWYWRYCEQ,0.5577466835865666,,5.0,0.0
AE4WMJOOYYWIJAOTOSPZEI27LSJA,0.5577466835865666,,22.0,0.3666666666666667
AE52U34CK7FHXFZXLBV5T7EPLKPQ,0.5577466835865666,,131.0,0.505
AE53BPYA42RVO7EG7MIR7AMUSZBQ,0.5577466835865666,,18.0,0.4025
AE53SGI7K7H4CEGNVNSO3CXSDNUQ,0.5577466835865666,0.0,35.5,0.4635
AE542ITELIXSMJJNDW2UQJSQLZNA,0.5577466835865666,,17.0,0.236111111111111
AE54PZQCH4FATQNTHJBWND5GTPMQ,0.5577466835865666,,106.0,0.1335353535353535
AE55IRK2BWNVKDHN3INKG7I2JNEA,0.5577466835865666,,64.0,0.271590909090909
AE56IRAS2UYOMTI5XOSCRGXF3A2A,0.5577466835865666,,2.0,0.7
AE56U36OKSLHOJXLTYN6K5FVDSOQ,0.4453944485723438,0.3177801090400867,37.0,0.3313516865079365
AE57MRF2R2ALCC6H5WQLFKT7KSSA,-0.004014491484547846,1.0200864169544117,22.708333333333332,0.29776194216112367
AE5AEF6MZZ4Q6QVYQI66U2KNP6IQ,0.5577466835865666,,85.0,0.2349999999999999
AE5BARZD36USKQBRWADEGTHGPSVQ,0.5577466835865666,,54.0,0.2
AE5CE7OYTR6GVPFPLDKU4WH2U3QA,0.5577466835865666,,54.0,0.3555555555555555
AE5DIA2HDWBPNGBO2FXN2PF4NQJA,-0.04146523648928883,1.1487065987303506,61.04761904761905,0.22135431870451713
AE5DK6FQTEOBBFONY64EW3ZFTYVQ,-3.0375248368685663,,21.0,0.0
AE5EFPZILS6MKIZZBS536VEFQO4A,0.37798310756381,0.4019635758653351,8.6,0.5
AE5GHFQZ6IXM4QNYTLTYJO24KQZQ,0.5577466835865666,,27.0,0.1888888888888888
AE5II4T3UESJURZWUG4L7X5LMMWA,0.5577466835865666,0.0,18.0,0.2333333333333333
AE5KMBYQASBZID6LHGS76DVDFYPA,-1.2398890766409998,2.075730980144566,42.25,0.2512152777777778
AE5LPFNQAV3XHJNHD2ICKIN257XQ,-1.2398890766409998,,9.0,0.5
AE5N6XYINB7U5E735LESJZJMCAMQ,0.5577466835865666,,3.0,0.7
AE5NGNFR5BFZV4VEOUVLKIYPGDFA,0.5577466835865666,0.0,6.666666666666667,0.45
AE5NMN6ZORL2AN3DXJN7RH234DEA,0.5577466835865666,,57.0,0.1844444444444444
AE5NOSEXKQHWMPATOYD3FM2ZJ5BQ,0.5577466835865666,,15.0,0.78375
AE5PCZCRUBNDXNLAT7SJKKBRPQIQ,0.5577466835865666,0.0,21.666666666666668,0.45
AE5QBPPZ53NJC2BDX7UZPKJEL5CQ,0.5577466835865666,,22.0,0.4625
AE5QCAY6EVMM5KGT4GNSMBUIAIEQ,-1.5394950366789277,1.8710386207450893,62.666666666666664,-0.2997222222222222
AE5R25NB3AXXTVV6R4GBQAZXQFFQ,-3.0375248368685663,,14.0,0.0499999999999999
AE5RPKDYYDXVZ7VNUHU76MFP2XFA,0.5577466835865666,0.0,9.0,0.375
AE5TS6P6VOVNO5YYHRKEFAGHEMKA,0.5577466835865666,,24.0,0.175
AE5UW4XLVL5AXSJP24MTH4LKK4DA,0.5577466835865666,,21.0,0.6416666666666666
AE5VC672ROYF2LMFXC5GZQ63D25A,-1.2398890766409998,,16.0,0.4666666666666666
AE5VPKX64CVOPH6X75C7EQXAIGLA,0.5577466835865666,,148.0,0.4269069264069264
AE62OB3JYQR2U6F34BAIJPQ5SWOQ,0.5577466835865666,,108.0,0.209861111111111
AE62UN4Q5JNY6V3J6BOXSW4XC3KA,-1.2398890766409998,,62.0,0.175
AE63IY2VV2QNP4BLIEEOP7YMQVCQ,0.5577466835865666,0.0,8.0,0.7890625
AE63QWJX2YH2MYOW5UE7WO3DEGTA,-2.588115896811675,0.8988178801137834,29.25,-0.20562500000000003
AE63SKK47DLG5EONUFB3GH4UUJRA,0.5577466835865666,0.0,13.6,0.14533333333333331
AE64BPHBPF6A3OHCTHFDKJABRRMA,0.5577466835865666,,2.0,0.7
AE64TJC4RYNSJEH2O5BOXUYQ2OJQ,0.5577466835865666,,4.0,0.8
AE65J3QI4AE6R6VMJDM2GELREEUA,0.5577466835865666,,7.0,0.5
AE66SREAZUBIZQLO6N337HZ6LKRA,0.5577466835865666,,10.0,0.85
AE676FZ5UX5SR45OR7H5IQLLPLIQ,0.5577466835865666,,25.0,0.175
AE6AL5KN3ZXJZD62ZVOOFMNOZ4PA,-0.11636672649877075,1.3482268201706746,26.5,0.49291666666666667
AE6BON6K5BLJC7CW5FNBII2PFQCQ,0.5577466835865666,,22.0,0.1833333333333333
AE6BQHYSTFGJAGWNJHT2QIWLQVOA,-1.6892980166978915,0.6355602180801733,16.5,0.0875
AE6BS6CP27GCC4E24ODYORMVXRXA,0.5577466835865666,,2.0,1.0
AE6D7ZSUYY43IOUORRDOY5EGKZSQ,-0.3410711965272165,,86.0,0.4141873278236913
AE6DFDMIJAVW57EVMRJH2M2X6ACA,0.5577466835865666,,14.0,0.0
AE6EPWEAGVOKWS42HYLLT2CZWTGQ,0.5577466835865666,,4.0,0.8
AE6ETV4O3RQHZKKWDOG5UMEAWQKA,0.5577466835865666,,13.0,0.75
AE6FCNSLO27JTUJYWXMN7NTUBRWQ,0.5577466835865666,,70.0,0.3428571428571428
AE6FCSWU5QD2YEOQTS6ZS6WP24MA,0.5577466835865666,,13.0,0.4549999999999999
AE6FJD2A2MHZF3KKAHCECTSJDWWA,0.5577466835865666,,25.0,0.2592764378478664
AE6FQEKWD2XKUATYU2TWZE6HPO7Q,0.5577466835865666,,2.0,0.0
AE6G3FGNUAICEI7CN24HLLVKGLVA,0.5577466835865666,,47.0,-0.0416666666666666
AE6HTDHTIHQX37MKNM4RLKC4QPAA,-1.2398890766409998,,28.0,0.0333333333333333
AE6JGOLFSLXLAQX73X36J2I3RVNQ,0.33304221355812086,0.4494089400568916,547.0,0.21279646320439363
AE6LANOUP4X6HAV2THT7JMXEZ5AA,0.5577466835865666,0.0,13.0,0.6
AE6LJNAD5XA3OPVLECDOS46HGBZQ,-0.3410711965272165,,13.0,0.2333333333333333
AE6LXZB4CFCQIEZMHKLEWHCUAWEA,0.5577466835865666,,33.0,0.275
AE6M4A6VUJMAC6DSDEFVSCNTRXVQ,0.5577466835865666,,38.0,0.2875
AE6MQB5IFXKYCRQ3JUSCB4CJGAHQ,0.5577466835865666,,25.0,0.4604166666666666
AE6MYJPNUBVETY6GBEFCBTVGBMTA,0.5577466835865666,,5.0,0.5
AE6P2YJ6FKX332MD56GPJFSHXNJQ,-0.34107119652721657,1.3729669905337185,15.857142857142858,0.4837698412698413
AE6R7KWG62VQK4KW25T2X2IRCKBA,0.5577466835865666,,41.0,0.0533333333333333
AE6SFGOYFVW5332HQFP5TSJPOZYA,0.018455955518296714,1.1809508541153857,29.25,0.3493484136234136
AE6SKOXFZQTERQA2STK7PQGOJHOQ,0.5577466835865666,,7.0,0.875
AE6SR3MLGOVKNCT34BBN3PDC34OA,-0.3410711965272165,,70.0,0.1857142857142857
AE6T5HPHZOJKN2BGUA3ZAVDKDOWQ,-0.04146523648928883,1.037865490072283,29.666666666666668,0.540446127946128
AE6U2ZCGCBRDU3TT3PVH44ITRLOA,0.5577466835865666,,613.0,0.2610888460497836
AE6UBT75DVICTSPGLW5SKCLWCQKA,0.5577466835865666,,43.0,0.1838095238095238
AE6VDHCPPW2D3R7IYILBAE5C32RA,-0.3410711965272165,,23.0,0.1375
AE6VOJKW3SN7SOLUTLAFUVZVSZVQ,0.5577466835865666,,112.0,0.1425
AE6XLURQ2JFED7NWXHCGH4GQ6OBQ,-0.3410711965272165,0.0,65.6,0.2866285714285714
AE6YLEEPJ47WLVVHEJ4CSBONBVBA,0.5577466835865666,0.0,7.75,0.7
AE6Z44KMO6NKWNHG5K4VKOGESRNA,-1.015184606612554,1.8529605289514397,35.75,0.28402777777777777
AE6ZACCQOGZIDDWM4TZPAEKUJRHA,0.5577466835865666,,1.0,0.8
AE72A3F2N3PVD4CJM527Z4N6CN2A,0.10833774352967507,0.8988178801137832,8.75,0.353030303030303
AE73SQJO4UU5DT7JN6KY2LDG4MUQ,0.5577466835865666,,18.0,-0.2
AE74DYR3QUGVPZJ3P7RFWBGIX7XQ,-0.7623920778305524,1.2708000529325334,22.09375,0.1972967457889333
AE75B5FZXGAK52RQY5XKLQTTK4HA,-1.3522413116552228,1.1203076873298856,38.0,0.06517919146825395
AE76ZZSO47UTKCCUYBOGXKFB4R4A,0.5577466835865666,0.0,79.5,0.2458333333333333
AE77VJ56TAIJ7X45CVYTUL6U7YKQ,-3.0375248368685663,,98.0,0.2055555555555555
AE7BV6IMNPZ3F266H7PXMH3BZQNQ,-0.12172664963706394,0.6834588130542009,121.68073394495413,0.25188873126678085
AE7DXPRK4AXPP7WM3KFZQGLU6XNQ,0.5577466835865666,,43.0,-0.0375
AE7I4XETWQMHZM7DW7QOZE4HCHKQ,0.5577466835865666,0.0,28.5,0.4578125
AE7IRGN5QWIIIPASDW4WG5LD7HNA,-0.3410711965272165,,8.0,0.2533333333333333
AE7KBICSNXLU4UH24NY5SQ6RCPKQ,0.5577466835865666,,23.0,0.2666666666666666
AE7KKMDQFVFXWFU2Y2IWVTVLR7PA,0.5577466835865666,,22.0,0.0
AE7LHVMYVJ37S2AVVQ4VQ3AQDNOA,-0.3410711965272165,,1.0,0.7
AE7NJNAHEAH2RHHWAAQ3UBSOT3IQ,0.5577466835865666,,5.0,0.0
AE7PS5YGIOGEVUGCTWRNJFDSKZUA,0.5577466835865666,,208.0,0.1630357142857142
AE7RGRZE7GNOHIOPKEWBCW2RNBLA,-1.2398890766409998,,18.0,0.475
AE7RZT7S3LOTSS2RZSNZJ6CZ32UQ,-0.3410711965272165,,90.0,0.1977272727272727
AE7SM7AAXKP5TUKS4SR5KQ4U3FLQ,0.5577466835865666,,22.0,0.6166666666666667
AE7TEQNM7S2TTC7LTFZXCKMH5AAQ,0.5577466835865666,0.0,14.875,0.6526562499999999
AE7TI6OY6NOCS74NRNKBS7V2RC2A,-1.2398890766409998,,7.0,0.2875
AE7U5GXFMYFLQ7SRIULJYIQBFY6Q,0.5577466835865666,,52.0,0.5166666666666666
AE7UMLDVE2HU5TNHW4NG7U3DCTSQ,0.5577466835865666,,15.0,0.4623376623376623
AE7UWJJ7SYUMWXTVMWRCCAXNCV6Q,-3.0375248368685663,,266.0,-0.0098484848484848
AE7UXMR4DETCYCS42MLXPM4WYCFQ,0.5577466835865666,,94.0,0.0876923076923077
AE7W2UJVZSRJWTOBH4XLV6S5TYKA,-0.3410711965272165,,130.0,0.2452380952380952
AE7XECVDXRFBVTC4GBDYQ32Y53XQ,0.5577466835865666,,55.0,0.4078125
AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,0.04024547988469147,1.1464399826076463,43.93939393939394,0.25138845546989486
AE7ZDNPHYHOI7Q55LZSO6J3JAGYA,0.5577466835865666,,5.0,1.0
AE7ZR5DNB5MPPJ3KNECRHSDEDPUQ,0.5577466835865666,0.0,24.6,0.5675037878787879
AEA2AYPIP3RN2YZWRNFKKD6OGGBA,0.45200340357318036,0.4830007219083228,28.058823529411764,0.2690196078431373
AEA2HUVJRPQIXXW7G67BDM6QKTQQ,0.5577466835865666,,3.0,0.40625
AEA2J63YMST3MYAXYVRE6RNKZPQA,0.5577466835865666,,20.0,0.364
AEA4MGHSNHUY7VP2O7DMPT4QOONA,0.5577466835865666,0.0,194.5,0.2817673992673992
AEA5CXVRQULWM6XGFQT2LJZ67D5A,0.5577466835865666,0.0,31.666666666666668,0.446613455988456
AEAAKJTQZFBCEF3SY6DP43GRASHA,-0.7904801365841081,0.6355602180801735,7.0,0.37499999999999994
AEAANRBX3MEOKWDZHJR57D4IKGJQ,0.5577466835865666,,21.0,0.9
AEAF5IPJIWVMWHJK5NL3GVIATL4A,0.5577466835865666,,34.0,0.6375
AEAFMXFN5Y3QI6WQ6K5NBUCJALEA,-0.34107119652721646,0.0,15.0,0.4433333333333333
AEAGCIMGDOZO4UE4KHV2Y4KGGIKA,0.5577466835865666,0.0,11.5,0.0
AEAJJTYNMR64RK4DY4YUWQKRHJVQ,-0.3410711965272165,,81.0,0.1333333333333333
AEAKA6XDHEBKYWF5MI74RC77N4ZQ,-2.138706956754783,,70.0,0.1447916666666666
AEAKL4XCE2VWMJB3ONTWZMQZCV6Q,-0.3410711965272165,,5.0,0.39
AEAL7CCMGMGLZ7R4NHQ47R7RI2AA,0.5577466835865666,,26.0,0.475
AEAPVXLCCZWRESQGTCYMMC7KCU2A,0.5577466835865666,,20.0,0.1666666666666666
AEAQZNKKZXYG6HRG2TTXEZUN3G6Q,0.5577466835865666,,4.0,0.6
AEASVRO6MDPXZIOTWH3SVNMYROOA,0.5577466835865666,,7.0,0.4
AEAU4B3HGL46SP3ARQZZ3B7PDA4Q,-0.8803619245954865,1.8565902298422066,20.1,0.24245833333333336
AEAUZK2OLWXD75AWJOCCGGCL3H2A,0.3009415749826286,0.6794424527769537,28.428571428571427,0.18874149659863945
AEAVLSCYOUN57UZXZ5WEWPIAG35Q,-3.0375248368685663,,238.0,-0.0038461538461538
AEAY77QOBMM2D3P5A7JBKW52OVMA,0.5577466835865666,,13.0,0.0
AEAYAZZGR4AMIXCWZK2MZW437XRA,0.5577466835865666,0.0,5.5,0.3958333333333333
AEAYCPAO7M75VC7U2FA2U6NQBZDA,-0.020064810772294012,1.0927281954293189,41.42857142857143,0.1581723298432482
AEAZOEPTNIR4ITRBHODX7UCKOWUQ,0.5577466835865666,,10.0,0.65
AEB2HFFRD4CUYOW4OMUYH2JFX2GQ,0.5577466835865666,,6.0,0.0
AEB3R5XKQSVEXWOIMF2JC5BQE2HA,-0.5657756665556624,1.7014347869108912,35.0,0.2989267676767676
AEB7QWAL6J4YHBCBKR5KYQ42IRFQ,0.5577466835865666,0.0,39.0,0.16736111111111107
AEBEBRMSAX44H4SVVGZK3NMATP3A,0.5577466835865666,0.0,6.0,0.6375
AEBEJ6DXXVSLCXD6NJ4XPVWRYDNA,-0.9402831166030721,1.037865490072283,70.0,0.154021164021164
AEBEMKCZEMUFCPGTHMPVILJ7Z5VA,0.5577466835865666,0.0,11.666666666666666,0.28126262626262627
AEBEVCYY3HASVJ2Z5Q2Q36TENT2A,0.0280861470909444,0.8869202645121504,90.375,0.15052183571344888
AEBFBBNXOJIBL5SNXHXRSINM6IPA,0.5577466835865666,,6.0,0.7
AEBGDMORWULPCKAQGGLY254MN7OA,0.5577466835865666,0.0,2.0,0.0
AEBHD4YLKOL6LOF7ZAP7RHYKQAPQ,-0.9402831166030721,1.8710386207450893,15.0,0.4188095238095238
AEBIQICUNDRDP6YCUGOCC7GTIEPQ,0.5577466835865666,0.0,7.5,0.5083333333333333
AEBISU5SIQN5HOFNMY4OQL6C4QJQ,0.5577466835865666,,3.0,0.675
AEBJ4SUV5OQENDB2EPXUQKXEU6JA,0.5577466835865666,0.0,84.5,0.31424242424242427
AEBL2OJWAOEG5JTZDT64ADPLSLBQ,0.5577466835865666,0.0,23.714285714285715,0.5670535714285714
AEBLCHCESVOG4V4FFTT2F3QC2ZLQ,-0.34107119652721646,0.0,45.666666666666664,0.1797619047619048
AEBNSOBHLXB4KZOBVYIOORKF7BZQ,0.5577466835865666,,46.0,0.3577777777777777
AEBNTHYV4OUJD3W7CHID55QAIOSQ,0.5577466835865666,,17.0,0.2
AEBOX3VURJY6CTZCLHPYCTVADRNQ,0.5577466835865666,,4.0,0.3833333333333333
AEBPDUY4HIPRXZ4YH55XOB7M6Y2A,0.5577466835865666,,71.0,0.0
AEBQ5WZ3O3H5UZQFB3WAOQ4KBYMA,0.5577466835865666,,247.0,0.1578030303030303
AEBQTMAMKQWHOLTR4CYXKKZWXSMA,0.5577466835865666,,16.0,0.1965277777777777
AEBV7EWLGRTRRJCHN73RYFM6EOBA,0.158272070202663,0.5534010573574799,43.55555555555556,0.25358019054633635
AEBWL33GSNKG3JIUPBW4RPTVGYGA,0.5577466835865666,0.0,41.0,0.32999999999999996
AEC2MJZGFAK2UNNWWV7NGXQWQZHQ,-0.3410711965272165,0.0,42.0,0.020698051948051896
AEC3D75RF7TIGCQECDVTKQVIGEMA,0.5577466835865666,,4.0,0.7
AEC4USL3AGDC4UZXCGL6AYRUCBBQ,0.5577466835865666,,75.0,0.30995670995671
AEC5V34TPJOF63AW677YFLFL2O2A,-1.2398890766409998,1.5567982351084244,39.0,0.1375378787878788
AEC6MVPIPSLIVH7MQMW3U5XFND5A,-0.5657756665556624,1.1577286879694966,135.41666666666666,0.17361258344359998
AEC7G5VBKTZL7FDURSHPTCSH6SJQ,0.5577466835865666,,83.0,0.0978125
AECABX3OO3GK7FCPZLFM3LT2E6UA,0.5577466835865666,0.0,6.513513513513513,0.47459177927927926
AECBGBU5TUVNJ2C7IXIN5UQBLITQ,0.5577466835865666,,19.0,0.6666666666666666
AECEKXENKICRDJMRX6JMACUJIBNA,-2.138706956754783,,51.0,0.1210227272727272
AECFKOHKOZQ6OKTH2L2H3O6UE5FA,-0.6406771565651443,2.075730980144566,3.3333333333333335,0.7333333333333334
AECFNYM6K5MPHW6K4KLOO7LPFDHA,0.5577466835865666,,1.0,1.0
AECFPQ7LHOHU467275YKR7SDG23A,0.5577466835865666,0.0,5.5,0.6625000000000001
AECGR42H24LUU7DA7HEUMCRLTX7Q,-0.06451184879989866,1.1824731444755063,89.3076923076923,0.2884396224620583
AECHB52QONJJCMFN35YBRV6AKRTQ,0.5577466835865666,0.0,13.5,0.45016414141414135
AECHLFVTT6FNIXXG7N7VUU4BNCIQ,0.5577466835865666,0.0,33.5,0.5986309523809523
AECHVBXH7FJUAZFS7XXIPZ5S622A,-0.04146523648928879,0.5189327450361415,36.666666666666664,0.44376543209876546
AECIBNSEFCIDJ5TLCTF6EABM55PQ,0.5577466835865666,,40.0,0.4
AECK3BJSJOAFSKAAUD4ILDFXZ7KQ,0.5577466835865666,0.0,10.0,0.775
AECKU4ZPHHQE3ZSFLDTO3ZGPFKMA,0.5577466835865666,,1.0,0.5
AECMMWFRKTOFQM2KIG6Y5LU3IHEQ,0.5577466835865666,,14.0,0.4
AECNLTI4ESYH4VD7PNNS5CGLTS2A,-0.3410711965272165,,8.0,0.4333333333333333
AECOHBS2JG7YTB7SXWZAL6BK2GWA,0.5577466835865666,,26.0,0.42
AECPDURQ2KMD5FB6JAHM5C4Z32HQ,0.5577466835865666,0.0,11.0,0.325
AECPKV55FXHN7NT3FZ6TTNTVZ42Q,0.5577466835865666,,31.0,0.42
AECPMAEJSYYD23UYKOADPPIEGVYA,0.5577466835865666,0.0,24.5,0.440625
AECPZQITGKJS4O5XYMI32OFAHCJA,-2.138706956754783,,72.0,0.13
AECQIFURJRHNZXBWSQCZEA6V3APQ,0.5577466835865666,,75.0,0.3107142857142857
AECQSU4MZ746KKZ27AJS2AHF2AUA,0.5577466835865666,,11.0,0.3204545454545454
AECRV4RVPWIOSQQ7AY2CJHYO7BLA,0.5577466835865666,0.0,20.0,0.4265555555555555
AECSPK7W2SUTAZD2GBBH4D4AMFBA,0.5577466835865666,,36.0,0.3313636363636363
AECU5G5N7OSZDTE2ETVULZINKHHA,0.5577466835865666,,7.0,0.0
AECWZS4GONIY6NEZWVRQCZUINO5Q,0.5577466835865666,,26.0,0.4133333333333334
AECXLOXE7CP2KTGNDWPTKSCSGZ2Q,0.5577466835865666,0.0,15.125,0.6324652777777777
AECXUOGFS5P25OEF7JRJZXIRFCDA,-0.7904801365841081,1.9066806542405204,202.5,0.292770944741533
AECXUX4CMPAJGNENGFOHPYCRB3EA,0.5577466835865666,0.0,32.666666666666664,0.5273231994423401
AECYKJV5EQZFJODBA3VGFJRZ5MEA,0.5577466835865666,,60.0,0.29375
AECYUS2KPJDGNS3SPUU6C6EBZX4Q,0.5577466835865666,,8.0,0.8
AED5LMSGUCDU443LODXZ4EYGEMKQ,0.5577466835865666,,5.0,1.0
AED5VKZVSF7PC3TOET3PKBA5J2JA,-0.1336516857317281,0.3941577148251687,170.07692307692307,0.16387161121845184
AEDB2WFGSUHI7BUWXNHS45KI6X2A,-2.138706956754783,,82.0,0.2119047619047618
AEDCEYFL3Q6AR3LBBW6KUGLIUZSA,0.5577466835865666,,25.0,0.41875
